tx_hash,block_number,timestamp,from_address,to_address,value_eth,gas_limit,gas_used,gas_price_gwei,transaction_fee,nonce,tx_index,is_contract_interaction,input_data,input_data_length,transaction_status,anomaly_flag,transaction_type,date,hour,day_of_week,day_name,gas_usage_ratio,fee_to_value_ratio,transaction_id,is_triangulation
0xfea43ddfb134276841279a591522bbc99c0d3b6048e37a63038f8cb87e7aaac6,3147288,2021-11-30 12:59:07,0x0aa0dda3c1f2b0020f65afe05d2b1c06054b90f6,0xfcfd626e9ff98e86b616356ace8317d649ef3b48,0.006581,195271,145920,163,31829173,431,36,1,0xa81187d858cb65d15fa3a538d9da45cee994eb0afff3b1c1ac8daa9155,60,Success,0,contract_interaction,2021-11-30,12,1,Tuesday,0.7472691797553144,4836525300.106367,76987,False
0x1b2d89b848f8bbb0a4758a2825b1096be0b06fbaf202c68469e033aed23e8e1f,11446783,2016-06-03 00:38:51,0x1b733d1746fa06df093bfd36b27863abe6bdc939,0x6098dbc20168ef73251964e3d4f3625e9a3bbd35,0.37296,434928,56552,4,1739712,100,74,1,0x16c9144cee28c6ca6f2f6579d355ec37ee4eeb80ae29882dec62b875c0fb9d9aa32,69,Success,0,contract_interaction,2016-06-03,0,4,Friday,0.1300261192657175,4664607.464607464,20043,False
0x5fb6c68c2187d6d1a56d0b593584d627eb51b5b7636678a3ce93af07d80d5248,3832376,2023-04-25 05:52:51,0x843d3360f87ace42e4b72c740672a28b80ba9562,0x9dc2f9d4ff4efe72f0484e9f062dccf3ca63d1f4,0.418098,27846,24041,25,696150,976,180,0,0xe434fc50ce82093e1bd08e11b3da703ecaae21a4f6fcd858ad4b1230ae01230,65,Success,0,transfer,2023-04-25,5,1,Tuesday,0.8633555986497163,1665040.2537204197,83183,False
0x9c0c36c5aaa77d156ee3ae13b52072f0ebc5ddcd6f42051ed8a329745f758c6b,6142145,2019-11-15 19:07:45,0x3de1f92bdbb97576eeb923579a98d667b1534a10,0x440cea2759a64d367399f4fa49ab097e4c95a9ab,0.075111,26314,22321,28,736792,302,34,0,0x1667516caaf0c33d7b7,21,Success,0,transfer,2019-11-15,19,4,Friday,0.8482556813863342,9809375.457656004,55537,False
0x99f844a20c03c8bc60202b0d22c2d866bfed2fe93bcbc044039891a684aae4a0,10258101,2025-02-16 00:44:48,0xae0187f7dfc7105f7381a3eab7fb5b1fc4579a8b,0x406c71e908326936a1f188f867af40c5bacb508d,0.929873,489930,361316,190,93086700,25,116,1,0xaf70fd0e236bddb998b9f041460fed9daf3a6acd94349dfd5,51,Success,0,contract_interaction,2025-02-16,0,6,Sunday,0.7374849468291389,100106896.31809936,60781,False
0xb53176b0aef42219cfa09ff365c4ac798a5652a4acbee3ceb2b0fa66b8075d67,4248572,2018-06-23 03:22:51,0xe7f96d49225611c0871fcaf022f5ad590e509f9d,0x14f67d2432a44e118fffe3a46450203e86d67669,2.242899,25383,24351,55,1396065,145,69,0,0xf383817295058762c7e956a9126a73eb9765a6cc05c73dd39389b8bf265c544132f0765,73,Success,0,transfer,2018-06-23,3,5,Saturday,0.959342867273372,622437.7468624312,25440,False
0x18685e8703f18fd4eb8a7d94d75685b2d10e6bcfc8cb2907b5e924fb863ac6a8,10252146,2015-09-28 11:52:36,0x206623ba52900176c6edab16aea7b95797e68ccc,0xcfd995e6e7a2dfeb058a9d5f5e89ccd8ce455bfb,0.306463,25367,21156,48,1217616,828,178,0,0xd8b4bae8f12fcd31bc2c7cc70e,28,Success,0,transfer,2015-09-28,11,0,Monday,0.8339969251389601,3973125.630173953,54705,False
0x14b61111175a7056b91b8fa815643a494df2574d4c374ce5b48f1077dca616c9,7230468,2021-03-14 18:30:24,0x66865a956b9775ec2401b29e01069c21b7c04428,0x1f5b2e769b9964c7b84aca346ef77dcb078193cc,0.413856,27814,25368,157,4366798,315,196,0,0x35aa09aae7fe6d5a9b7d721bb158044e1409858a9f6449f62cd50ca0cdebcc72409315f8e19ee80723e86,87,Success,0,transfer,2021-03-14,18,6,Sunday,0.9120586754871648,10551491.339982988,44763,False
0xbf4b52d343364bc8d436f4edece32ccb38298acee14418e6114f1bec20dd83aa,10546113,2016-12-06 16:45:31,0x2afa94da2fa3ee2eb2df45466ac96a6ae68b0cb3,0x5b68835152525a9089b78e8145ac82366a09d3ed,0.976995,410978,125961,149,61235722,521,185,1,0xd88db6e7bc0abea45ed7426cb2bf406d78d1670,41,Success,0,contract_interaction,2016-12-06,16,1,Tuesday,0.3064908583914467,62677620.66336061,91422,False
0xc079879e772975df9d81f741b1f4adb8425a71c5e8bf2e49655ee712280189a3,12774741,2017-12-25 11:33:15,0xfcef0f58e1a3e76189f2ceacd03f712313a56077,0xef2f246cd9d3feb6996933241c9446b4ac7ed7b9,0.079401,23585,21171,131,3089635,59,101,0,0xc4ca05a54d9d7b076d15e7f7a6549bf432302139029a72529d3722df797a892f6def66fadac1,78,Success,0,transfer,2017-12-25,11,0,Monday,0.8976468094127623,38911789.52406141,73559,False
0xcded831641138898b5b132dd4b6dfb625a9968a4ced088f44a0d2a2767db106d,2851441,2020-02-23 05:10:11,0xfb9b3febf6b5ff94e8024f4496c51ef6c22ed0f7,0xc28db3132d041601342b7027817ce75b5a76df59,2.419161,27180,24356,161,4375980,788,111,0,0x576cdbbd763f86f7e24,21,Success,0,transfer,2020-02-23,5,6,Sunday,0.8961000735835173,1808883.327732218,9773,False
0x7e3026efd4802977e1b0ffbe19556857a7855aadc2da63e28e8a819a1de86d8c,13469523,2016-12-08 23:11:22,0xa69a7dfae58ccbe6cdbedc09936b07151daeff4c,0x70bea8ee60d5475b484e394b2663e1f8b3e34b94,2.538963,25123,22004,156,3919188,692,36,0,0xf62cc81be83c10a964d00411b4ba4916c394c33e7c6d26d6a34650c8b8230216ee6f39d7070137d7881,85,Success,0,transfer,2016-12-08,23,3,Thursday,0.8758508139951439,1543617.6108119732,37892,False
0xf15ba29ab2986937e275c7d1a6dbe3d34017e8c27299d2aefb01c87252b6c96d,5702994,2024-01-30 09:48:35,0x92acb94f1fb7d7b6f5d3bcb0d276fadf85afc684,0xdb39f1a8af4d0745ae77e1eedbcd813ce3ceb35b,0.559924,484282,210613,74,35836868,232,121,1,0xa1e49c4fbc0465c276f2d39e7c532f3bae6240e1bf13c0e310a43371a6fa95dbf67fa9c5a099d10727f4,86,Success,0,contract_interaction,2024-01-30,9,1,Tuesday,0.4348974357915429,64003093.276944734,5950,False
0x599b2caed80dbc2371fa827daf8216106e13d3e91a4c501695ad715cbb7c7b6b,11018934,2024-10-03 04:19:31,0x47f64dd00ea8c2b64b2c085d57808562f3ee26d6,0x9d56f99c9f109893d5d3e52b9db3a2b13f065329,0.676495,21786,21299,113,2461818,591,115,0,0x299861762c582d075e0079694df1f5644da94526ec54602108d6d43c0c0ed3e85079f3f7f7b3e041e46cc9d0b32533efa,99,Success,0,transfer,2024-10-03,4,3,Thursday,0.9776461948040026,3639077.89414556,73120,False
0x3d1d144d964a0a3de7bb93907b6e6da02b4e74b277c9413b7e51eeaa636121de,14888266,2016-07-01 07:31:48,0x5bd0f9dafbc384f5c1dd6e6f41d33eeaec60ddf7,0x318baca1f960fa4d54d25a839245ba7af9853b2f,0.213777,29104,22361,102,2968608,446,187,0,0x30dc17447cd88d27881374a5e2b7f4b77df96df665e19a4549da46ea3c6fab70,66,Success,0,transfer,2016-07-01,7,4,Friday,0.7683136338647608,13886470.480921708,25615,False
0xfbea2bb7475bfa8d37c58a3e636533e7180b4d07674844e62ac4e7421b3c3d41,9411985,2018-10-20 13:09:48,0xfd9a31e4a4fadf8ce1687c4d111b959c8d1246af,0x797cefcca4fa726febfba0732f6285609ab61759,0.425196,24081,21106,56,1348536,918,137,0,0x8883cac979075e6bde2eded829,28,Success,0,transfer,2018-10-20,13,5,Saturday,0.8764586188281217,3171563.2320153527,80276,False
0x967f204e66c8b92f388eedcc595780565ad65c70096adcd49f0ebf0650d5c942,8043390,2020-01-01 10:59:53,0xfaf325dc52f77aa034d37087a752cdeafe04a3f2,0x143699ea6f599cb1887983eb2b868e244fc4ceab,1.867435,27032,25942,83,2243656,896,80,0,0x7d26909ca3ffd9981e405c5c43eb96a7deeb14983ab0eab7867d5e3eb2c61bf31976d5a926edb2783d0,85,Success,0,transfer,2020-01-01,10,2,Wednesday,0.9596774193548387,1201464.0402477195,75937,False
0x2e54a43816bbda2d93e059afdf79a32ef991d08f0dac78602988025a9e0e794a,1683377,2017-08-02 16:59:29,0x0049bafe467aad68b6deebcdb45868487128ea4b,0x73034f64c2079d1475fd650d70bdc62438a4f519,0.101312,490947,350490,88,43203336,192,182,1,0x86629c6e26072756334c52252736ac24139597e8a311c652d1bef064,58,Success,0,contract_interaction,2017-08-02,16,2,Wednesday,0.7139059817047462,426438487.0499053,74108,False
0x261e8f22d7963093d3ff65a354225fb75319f372b5255d073ff3f70e815612a0,9064904,2018-12-31 13:05:26,0x365bedfe3a334225ce10b31c4a24acab639cb43e,0x627c9dc4eb9d6d231db5f5bdc67d810f9d4e9c41,0.466846,23898,22825,168,4014864,660,28,0,0x222e14714c511d4a552bfb023,27,Success,0,transfer,2018-12-31,13,0,Monday,0.9551008452590176,8599975.152405718,94481,False
0x874d07094a58004b96ebc7cb6547bf5a5f45233ff816d47403f5fbd3661880be,3348315,2018-06-27 16:05:29,0x7928d6ffcf8445a6eed9b87fe7f35dc4df2ae54c,0x5bb2c8088faa3ebfd4f25d35c1ecd5ad7b820178,0.475342,381914,135963,24,9165936,749,21,1,0x78df3e65bcab68ffc7f2d4c36981a4b0a5121762f30c2af7f6b78b3d364170f7280,69,Success,0,contract_interaction,2018-06-27,16,2,Wednesday,0.3560042313190927,19282823.735331614,38885,False
0x4bdf45d3935f98f9d0b909b01827ba9ee9e7420595f639ab290259d64551431f,9116170,2021-07-01 22:30:19,0xa8dc3208bfc664f0877af3c84a00d2490d0b3ac9,0x7ff9ab7f19f3a9ca4e667106b6e8e045b86d5222,0.827307,29402,27992,26,764452,863,176,0,0xe0df58093bd17d7218dbe37d2007107aa4d7f0c4a96a6eb592d7236ced66,62,Success,0,transfer,2021-07-01,22,3,Thursday,0.9520440786341066,924024.5761247034,12771,False
0xf137ff919dee96bf4c8f52e90ec782b29a2991902bf368ba645b8724899df206,12416996,2020-12-27 15:51:07,0x09eeec9c5d66bb016badf799826be20cf1385695,0xd2e983ab816757386be89135665287533cc861fe,0.228588,359514,199755,17,6111738,36,30,1,0x5a80bd363759e54027903e17b8f47935176766c8f32a0b002b7b6d606ba306338fcde1a7f0d8d8a,81,Success,0,contract_interaction,2020-12-27,15,6,Sunday,0.5556250938767336,26736915.323639035,74605,False
0x288604a722772642d7efebf49adfb51634a8de957b031873e6949f138a416680,2726199,2021-05-24 17:58:14,0x71cf7d8bf0558dc6302947cf3d4a53941a055882,0x3dcd311b582e1b8c1faa4196304da98350dfaa33,0.623493,73648,71729,6,441888,678,179,1,0x0913fd7cc27b32e36c56cb2bf,27,Success,0,contract_interaction,2021-05-24,17,0,Monday,0.9739436237236584,708729.68902618,56801,False
0x56aefc27c95d4a954aafcf424e1d5674ca4782198f6d0dc6c95acbb85a26dddd,2900513,2023-06-19 17:19:15,0x895c36ce3cf8edd8185f18964ed0bbd8279ca2e8,0x49bb2c0d7ecade0fe801136918ceb8bc70140a4b,0.05721,316539,234730,22,6963858,911,22,1,0xc7a9f155c2f12f9f797b9c04b9c2c7889322794373ce19,48,Success,0,contract_interaction,2023-06-19,17,0,Monday,0.7415515939584064,121724488.72574726,65717,False
0xca7e138ea0d5c35201104610bacbc8eedb55832cf5d7424a2f8b9c9a07e3bba1,11655108,2023-10-23 06:20:56,0x847ebd967a0601d646d964c9d0965ad4fe307846,0xfc34afd5bbf6ba08ce03065989609dc0f1f92d7a,1.849098,23745,21622,91,2160795,239,85,0,0x55f43de2747419f0e5268c10e49bd7ad7a19e9733962a4547bd2ecdc3246e914b8461ef513428ad,81,Success,0,transfer,2023-10-23,6,0,Monday,0.9105917035165298,1168567.0526927183,61892,False
0xc3b3b53f34ff8ada06f313182b7d96860083b865afe02a9d0899400f177ed018,7693610,2017-03-30 13:54:26,0xce56160fd6f2b9d717f285fa8d05291dbcc18f5a,0x3ec5abf959f9627c0303393bf5b32f5101439c00,0.125041,23047,21909,36,829692,604,181,0,0xbca449fcf613fe3e7022df12fc07b48c8f88fe35234024463bce6c0af47763c2514440b632b,77,Success,0,transfer,2017-03-30,13,3,Thursday,0.9506226406907624,6635359.602050527,84774,False
0x5403f7fa24c5a3369802bac8f5e317c20e45c01a8808e1ad8f64c643992464c5,7726634,2024-04-02 16:57:54,0x38aadb18c6b2870bba944b163ab02371324ecf64,0x7a383bafafa9c651892a1001550cc47038b7744e,1.618453,25262,24793,45,1136790,206,94,0,0xa6da10ec4c4325d71b71e9138707a4c4034ea4c8fe919c5cf9842859f2df54e56ac864f23fae7b6831ad7,87,Success,0,transfer,2024-04-02,16,1,Tuesday,0.9814345657509302,702392.9641453908,39526,False
0x397f612929e10a308f8ec8c35f5e86a13ca8dbb563b1671bc518d3d3e6000df3,8744641,2019-10-14 20:05:00,0xbd764dfb151cb584a8cb5e6ec5dae0a026fa42db,0x045cbe4360a6a1556634b7a00d54f82a0d9ae694,2.166394,25595,24558,146,3736870,216,100,0,0x483feee2c452b940e7e40bbafa5a272fcf6cf8ee3706254ab13e8eceb754d35be3183e702abd65090aafdac9,90,Success,0,transfer,2019-10-14,20,0,Monday,0.9594842742723187,1724926.306110523,40220,False
0xb93b5b740afe986eab7204a9c4323a15163f8084e2ccee3f8fd3c802eb01fe88,5265368,2021-07-15 03:08:06,0x60e69364eb87bbaeb30daaba47a49fd0cae69e83,0x2a0c8b6a640dfc9b89eadf5d42af6d8dca7f1ccf,0.209441,258250,81086,52,13429000,510,90,1,0xdb1726b46de8e6d9c10338603d5c1d2ca9a05b7ebf5b602a11af1fa01e24bf1517a9724b579d19c927a,85,Success,0,contract_interaction,2021-07-15,3,3,Thursday,0.3139825750242013,64118295.84465315,98189,False
0x0354f322c48d1d9776637d670d189a4d099a643c1118e1fe975a0784b92e28ce,11383003,2018-04-25 16:20:25,0x3e758b1656bdd7151af7d615f896ae86c1b123bc,0x037bb53bd8f13fabc9eaa34c52efc6bb0cd74122,0.119367,26296,24574,21,552216,235,82,0,0x29cad3e9fde9186482dc3bc217eae5ef6e43f15a110d0c8bba52e3102e4d7453ad4c8cf64f0dd315e263ecaf4e7,93,Success,0,transfer,2018-04-25,16,2,Wednesday,0.934514755095832,4626203.221996029,82205,False
0x6ec788135f094f8c513140da708cb5202ffa9a21609ab5b016d0fcf535e37083,2618984,2023-05-10 06:56:52,0x965c8775d0b63a146c1f29f4a37809b2bc890f7d,0x5ad89bbb9dc4899df327540550cace43c8954492,0.091884,52153,45603,41,2138273,18,98,1,0xcab792450b9def4482c9c18f4b7070dd4dbf5977968148af8,51,Success,0,contract_interaction,2023-05-10,6,2,Wednesday,0.8744079918700746,23271440.076618347,10663,False
0xc02d9ccd5dc71b28ec747da44378e8e65f9e7315dcb2b5a258846faa0c69179a,7046728,2019-09-22 19:33:47,0x0f582d630c57a24248b4a268984a01a8003e81dd,0x224069fa0a0230692869556d20d8e759bfdcf00d,1.249367,493974,480887,69,34084206,556,190,1,0x9ff239c9b3771b3466a5a202ec5123fd2f3ce8419cb1e3304688a86d20114c47bef2cb1b,74,Success,0,contract_interaction,2019-09-22,19,6,Sunday,0.9735067027819276,27281179.98954671,44604,False
0x552fd021f10433aa173f877f4a5073fbcf348973a9d0caad54ed8cbdd05bac24,4161060,2016-11-25 16:24:53,0xe7f96d49225611c0871fcaf022f5ad590e509f9d,0x809e67b828b25aaefc2bf42d9de9df13fc40388e,3.493044,25466,24094,129,3285114,826,106,0,0xb069146867abbaeacd,20,Success,0,transfer,2016-11-25,16,4,Friday,0.9461242440901594,940473.1231556202,89076,False
0x086bd9ddf63838881bcf12367991a723a7d9507f45005ca08fde716a1aeee1d8,4542061,2017-07-12 13:27:14,0x19c55f2e70c937ed2f3442b9c796f2033064bcb0,0x2e061c202953e3daaa4081721962d250d3a7a69b,1.188543,7334931,6674020,68,498775308,366,169,0,0xbaaa206bcda185edd75577c1363d0173c85f4145a75714b2af3d883a127849c4285979719c6f0e5fe319546237d7174,97,Success,1,transfer,2017-07-12,13,2,Wednesday,0.9098954032423754,419652724.3860761,87221,False
0x3a86b8102e73da456f2ac0881fc52386ba9153abe645bd8aaff8abdbab0ee849,9480295,2023-12-29 09:53:51,0x1357bcbbab5022d99e1304eebae0b74ae1322d66,0xe03ddcd3fb8c1e0648a357c3a730a04c4a4ef21b,1.450428,26252,21235,175,4594100,644,133,0,0x591268e5830e0aa584e084c933,28,Success,0,transfer,2023-12-29,9,4,Friday,0.8088907511808624,3167409.895561862,17545,False
0xc21073c25730bb4d3222df898203aa592979121584bc5c8f772c4c0bfd8a10f6,14921296,2023-08-23 01:30:09,0x0684c71ea88ddf3e788113dddaaa1e21d648926d,0xb0b457ecfc7c5e42d37037af2b06cd6d43a0afbf,1.575228,24376,21516,129,3144504,834,111,0,0x505d94a8c0789f9e46453b276a8d3d453a6370b3a4a,45,Success,0,transfer,2023-08-23,1,2,Wednesday,0.8826714801444043,1996221.4993639016,72821,False
0xd12e8fcaaa14221e01bbf99c09dce5f85f4452943a16da68886f0d833b5b440e,10565272,2018-08-26 20:17:28,0x296f3d4a4ebb37f8f11c574871bb6bd601e5b718,0xbbb02b7ed5da96e101e8644d3917b544423940ed,0.315088,28691,25340,117,3356847,369,75,0,0xa582557dc60444bb96587b8c43a915c3a84f893a466605a97e3206467a6a,62,Success,0,transfer,2018-08-26,20,6,Sunday,0.8832037921299363,10653680.876453564,36243,False
0xe0ce024966132694d34198fe55c34b713c8006c86a34d71181de0e905c5f1583,7262994,2021-10-04 17:22:05,0xe4e37402f74dbfc650ba037a3d57aa225b380393,0x92434399bf59f52dc1b2eb42c7a53ecd5934b696,0.999072,25537,25470,44,1123628,605,60,0,0x167464ec7c1,13,Success,0,transfer,2021-10-04,17,0,Monday,0.997376355875788,1124671.6953332694,54764,False
0xf2b23d1c123d3b3112671ce12c9c6b0f60c7ab1dc043d7ade3fbf8defe3c47a2,11677691,2024-10-15 08:38:44,0x38a634646bff6603d27d9719cbc4d01270c1d56f,0x630947080153a206bc3ff062675df45552613457,2.89251,21531,21011,22,473682,667,146,0,0xa9739e129140c5ce5e19f88ddf7cc,31,Success,0,transfer,2024-10-15,8,1,Tuesday,0.9758487761831778,163761.57731520373,47670,False
0xb677c3e034b86615e3580d515dfec968f6d000dd35342512b47c16666c0b88db,1961185,2020-11-21 18:55:18,0x1dfbf3b806b182f8067b94e7e236de06b3f2836b,0xd125755c4fccff7a3130550f975a917521586702,0.695089,27194,22211,135,3671190,999,129,0,0xc0c4d58b01c4b4bb71e72a26b6f03b737ba0f88d0ed67c26,50,Success,0,transfer,2020-11-21,18,5,Saturday,0.8167610502316688,5281611.419544836,11327,False
0x1c2fef569824e0b59927185150eca8b4be5879fb3803e066408aee99f0c8c0a6,11249741,2022-04-01 18:17:20,0x815af237184d46f1d86ff3d30b592d8c53f8512a,0x56ea329613bc28afcfec2f87ba80b3dfcc8a8051,0.669608,25581,24215,174,4451094,577,178,0,0x583402bb2e6952dfb1e9364ca62b9209779c6,39,Success,0,transfer,2022-04-01,18,4,Friday,0.946600992924436,6647313.054802213,97640,False
0x3a18fe197745d626b4d4af80dba36ca111cc281fe31cf758e1e64566943b6ded,12438814,2018-05-16 23:02:37,0xbb17bcf0f76a6a590e81a4c9776781f6da84a2af,0xb891e51a084f58dbc06d0e763b4f30c73124abf8,2.280624,29779,26036,25,744475,575,116,0,0xe84f16903b7d4ad8044a4ea97384ac,32,Success,0,transfer,2018-05-16,23,2,Wednesday,0.874307397830686,326434.78276120924,95759,False
0x29027417bf070d857f5a380cd25196ce4b01e6151404477c0a8cb7ea193c6c1d,13703474,2015-08-24 09:10:43,0x5b31464bd4f38d198bd60fbf45cee052937983d6,0xd99e07b893124275450e675783210e7b050ef78a,0.480515,28092,21457,145,4073340,542,179,0,0x9d9e1b739dac475a93672926,26,Success,0,transfer,2015-08-24,9,0,Monday,0.7638117613555461,8477029.853386471,12667,False
0xe7aac0eb836ba02a82c49e35d696640cafb09968a037cd912e6b73078ec086c7,13659611,2023-01-04 22:06:43,0x0cd780d7a8920ab83f310e3e4839c2f6c7de6ebd,0x14f67d2432a44e118fffe3a46450203e86d67669,1.573767,26478,24320,154,4077612,390,122,0,0x92c184f55aab343da139e574557c11f5df0ae1fcdecb,46,Success,0,transfer,2023-01-04,22,2,Wednesday,0.9184983760102728,2590988.3737554546,94853,False
0x651e16f4c252b975273d63826ba5c706545971463a3a4d3b13327e88c02dd57f,9342270,2019-03-03 10:18:26,0xfc82780fb20a8af4233608bb08067ec9f5a5486e,0xa8ea2aa3ade325d87b26214a98bbfddeba968f55,0.858251,412543,312927,162,66831966,271,180,1,0xe97da22a0c9ee204d898b75e0f17318236635ea7cf4259c0c5b076b1772446845e3c4d4df745,78,Success,0,contract_interaction,2019-03-03,10,6,Sunday,0.7585318378932621,77869954.12763865,78312,False
0xdec4406aa844d6865bedb3c41a52db252db53e7945a997dd7a8363f889a6b8f6,10134064,2020-04-04 00:03:21,0x4e6a9d2464597a10c09f1809fce7565efdfa6055,0xe2004acde483c31dee88ba75787ae48dc6d1c5e4,1.690212,28195,26195,13,366535,815,196,0,0x32bd3396b93541510c07adb5bf54395578856b3c33d529559656e46d0ab2e644b36d87271b8a0e86772,85,Success,0,transfer,2020-04-04,0,5,Saturday,0.9290654371342436,216857.41196962277,4845,False
0x9bb8fc945bf5d360ba1e2c87948239f5434779efaad0f3654c9a12ee4396e3b5,14910694,2018-01-27 02:25:31,0xbbb7d7dfe88e186e9c9e634b9ac223514f1d46a3,0xa07f3a0086561566407f69e6a984410a61fe77c7,1.463948,399290,135261,60,23957400,427,5,1,0x1b0d485c5f9a3a1ffb204173df82d992dc37325d8bff9a25463764d591eae80d57992119ad8654f,81,Success,0,contract_interaction,2018-01-27,2,5,Saturday,0.3387537879736532,16364925.53014178,19136,False
0xddc947b394014f6e582b1afee40768789372ae773ff20777abe8026b79d9f8c5,14144295,2016-06-14 16:57:33,0x12bb44880f94f4bd4b99a63e25b0477711ee11e6,0xadfd164b1ca807b46dc5b8a6124dc1265ec31a1e,1.742529,467060,94554,183,85471980,96,184,1,0x1631b154c35a48299da4199cab5719d07ee669cc254f37ea25147d5338956cde07,68,Success,0,contract_interaction,2016-06-14,16,1,Tuesday,0.2024450820023123,49050535.17043332,41454,False
0x7527da36989f04192381775b6dc5e3eb435499e0a23c924f862c6afb34ac2952,14400081,2024-11-13 09:52:15,0x2815c23828487d8599040c4915cbe50dc3ffe2a9,0xa5a51ae70b511b3843eb61d3bdca85ea5fa75c98,0.440209,29253,25647,179,5236287,234,123,0,0xe6c223b1e0e6c54c78894a53b367715638c1967529d4bb6cc3ff603109bba3574a81ff101417232485e6e381ca118b57e495,102,Success,0,transfer,2024-11-13,9,2,Wednesday,0.8767305917341811,11895002.146707589,14547,False
0xb434944ec05bf3a0d37e378c1b0e863376f9ebc95613bfc181578d61f673a194,9788413,2017-08-27 10:26:13,0x6156afd2a62651aa2c3adf24b4ea7e94e41330b4,0x1f99fbb1758142b3dea503a2eedc46ef79f15b30,0.264931,476857,331728,194,92510258,709,180,1,0x51c0b2ca91a7c3572c9012d0160134f632e61cb7fd76354d09336e305d5a000,65,Success,0,contract_interaction,2017-08-27,10,6,Sunday,0.6956550915683318,349186233.3966202,9189,False
0x8d49a72d6f4f8a4b6d5a368e3e1ed2856e27b0a49dec5d3fb283350dbd11d0bb,6295986,2023-06-27 02:16:19,0x1a33108c16c7a9a518dad6e0b3490ca8f5e8a7c9,0x67868de02df01c129e367b44f1b60935c204118c,0.10056,25911,21413,15,388665,430,122,0,0x09c54802f9b20c951,19,Success,0,transfer,2023-06-27,2,1,Tuesday,0.8264057736096638,3865005.966587112,19928,False
0xed5889df289d583e531c65f6c1d254bb987f661987482c9de8156b56bb41606b,6077947,2017-10-19 02:30:34,0x95f7e2852a2ffe50c27b836d5f66b76556b3333d,0x7f3f6e1d4012abeebff26232ff321bd60b8ff183,1.581195,294758,55315,189,55709262,767,199,1,0x1dddecf096aa1770f7fdd83903d3ed672b,36,Success,0,contract_interaction,2017-10-19,2,3,Thursday,0.1876624213761797,35232379.30805498,28447,False
0xc98754361cbed3aadcf1329137ef330dee51af4fe641c30717b53303c46fda95,3903981,2023-02-13 23:01:15,0x3ff70d936607ff9d1aaf82e91d3e5794a50085a4,0x2ecc356ad60f5f9ddab67e3c9f9e447ed03d1ccb,0.508536,307519,277228,154,47357926,777,84,1,0x60f6fcb4b1dddd7c8005094029ebd103c3dde1739df6141687046ff04cbd4927f62050,72,Success,0,contract_interaction,2023-02-13,23,0,Monday,0.9014987691817417,93126004.84528136,25712,False
0xc6836280d57437de49c1eb96f91a70d684d81788325a7d5c1e85e78e325db84b,14461368,2018-01-25 02:28:47,0x5d63e9e5bfb2f2d694807a648ad0fb710102ff80,0xdfd9a0ed42b450d962a0b3655bc91029a4a774c1,2.013236,26930,23652,30,807900,783,80,0,0xc8e9cc7554bff81cd6e87240ccac1ef60c5be60b8a1ef17420e4c7df13391ed2b85525cc9ca59804508f697eefa87,95,Success,0,transfer,2018-01-25,2,3,Thursday,0.8782770144819904,401294.2347543954,10728,False
0x2592a635a3dd118c0fe084719d48511a1ad614cb0e43f870a26bd96ccd1d894c,12371188,2019-08-22 10:22:48,0x6b6b25460d7087fcd307f1dbdd26e8c23290c28b,0x949a3839cabdbd919b69955d9c3dc63239e11b9e,0.639412,21194,21169,183,3878502,879,10,0,0x9e91e5b48211cf9e32b6,22,Success,0,transfer,2019-08-22,10,3,Thursday,0.9988204208738324,6065732.266519865,52784,False
0xfdf4487c6bf20a2e643a716dce5542857dd1e3edf2bd029e2a78358b632ccf53,8258728,2020-12-13 22:50:48,0x984c5efec879ec806c7a9beb9bf2125d0f8bdc8b,0x6ac7eee935974a03e4480f766fc4d868fca490f3,0.755099,26185,23667,112,2932720,971,21,0,0xc1af4c64c2f99d113501df7fc5f808a9129c58b2be0e8f5ce8f9686b2a5655498f1ea309a0331cc6,82,Success,0,transfer,2020-12-13,22,6,Sunday,0.9038380752339126,3883888.072954672,83276,False
0x6238b68bc04fc4758ad57637ed24eb793a3ea11385614d1e0c24bbf1f12d7bba,3298092,2020-12-10 21:02:21,0x1db26e76b93f10dcf32c6ace773f6bb06eb0c080,0xfebc0ff9918f4008a64df00cc8dab80cb6627ef5,0.081138,25445,23676,80,2035600,406,76,0,0x56cbff3ceb5451bcb262a58031e58adc7f61510c10831df11fb5af740bc52599a62201a85fe4574427d1aa0,89,Success,0,transfer,2020-12-10,21,3,Thursday,0.9304775004912555,25088121.472059947,88492,False
0xf7811bc7b24c723cc30c677cd984e5900a02a7b79033d2dbba3826efb7442186,1565687,2017-04-14 16:33:45,0xa90c64082830b67983462190618c2287a39b31c5,0x50280c417bd74d03634b92a1e5525abba3286a8e,2.684551,24569,21256,35,859915,466,166,0,0xf70f7fe0eeeebc47e3e06ebe0e66a65c191c,38,Success,0,transfer,2017-04-14,16,4,Friday,0.8651552769750499,320319.85982013383,88448,False
0xa88f850c6fe3a31282ef70d320813d91572efa07a2b595be013db2f221cad4d2,10514066,2020-03-14 04:33:27,0x814a2aebdc6ac2cf6d01a12cc6eec89729d9063d,0xb10666f62b78154e5fb6a55f9c5c475006a5eae4,3.666737,22303,21710,42,936726,499,11,0,0x003763cb6d0cdf0f433698f8ef90,30,Success,0,transfer,2020-03-14,4,5,Saturday,0.9734116486571314,255465.8269736826,60910,False
